Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
175,1,2017-01-01 05:37:22,2017-01-01 06:04:46,2,8.5,1,N,90,26,2,35.96,0.5,0.5,0.0,0.0,0.3,37.26,2.5
176,2,2017-01-01 05:37:37,2017-01-01 05:43:44,5,1.25,1,N,28,209,2,7.13,0.5,0.5,0.0,0.0,0.3,8.43,2.5
177,1,2017-01-01 05:39:53,2017-01-01 05:46:27,6,2.34,1,N,107,89,2,10.74,0.0,0.5,0.0,0.0,0.3,11.54,2.5
178,2,2017-01-01 05:40:27,2017-01-01 05:48:51,1,1.87,1,N,188,150,2,11.42,0.5,0.5,0.0,0.0,0.3,12.72,2.5
179,1,2017-01-01 05:44:08,2017-01-01 06:06:41,1,5.51,1,N,163,231,1,28.21,0.5,0.5,3.64,0.0,0.3,33.15,2.5
180,1,2017-01-01 05:44:37,2017-01-01 06:02:25,1,1.29,1,N,209,263,2,15.13,0.0,0.5,0.0,0.0,0.3,15.93,2.5
181,1,2017-01-01 05:50:47,2017-01-01 06:10:47,1,4.65,2,N,156,217,2,19.66,0.0,0.5,0.0,8.0,0.3,28.46,2.5
182,2,2017-01-01 05:53:46,2017-01-01 06:00:20,2,1.07,1,N,52,262,1,7.09,0.0,0.5,1.52,0.0,0.3,9.41,2.5
183,2,2017-01-01 05:54:09,2017-01-01 06:11:00,1,6.58,1,N,143,250,1,24.77,0.0,0.5,2.98,0.0,0.3,28.55,2.5
184,1,2017-01-01 05:54:53,2017-01-01 06:04:20,1,4.41,1,N,91,45,1,17.36,0.5,0.5,2.85,0.0,0.3,21.51,2.5
185,2,2017-01-01 05:57:49,2017-01-01 06:07:33,1,5.03,1,N,223,182,1,18.0,0.0,0.5,4.49,0.0,0.3,23.29,2.5
186,2,2017-01-01 05:58:34,2017-01-01 06:12:16,1,3.32,1,N,163,1,1,18.3,1.0,0.5,4.25,0.0,0.3,24.35,2.5
187,2,2017-01-01 06:04:39,2017-01-01 06:09:50,3,1.3,1,N,66,192,1,8.02,0.5,0.5,1.34,0.0,0.3,10.66,0.0
188,2,2017-01-01 06:06:16,2017-01-01 06:28:00,1,5.26,1,N,61,226,2,28.29,0.5,0.5,0.0,0.0,0.3,29.59,2.5
189,1,2017-01-01 06:07:18,2017-01-01 06:12:48,1,4.51,1,N,189,244,1,15.25,0.0,0.5,2.37,0.0,0.3,18.42,2.5
190,1,2017-01-01 06:10:39,2017-01-01 06:21:53,1,1.64,1,N,47,125,2,12.89,0.5,0.5,0.0,0.0,0.3,14.19,2.5
191,2,2017-01-01 06:12:15,2017-01-01 06:37:27,1,1.15,1,N,24,51,1,19.59,0.5,0.5,2.98,0.0,0.3,23.87,2.5
192,2,2017-01-01 06:13:17,2017-01-01 06:18:29,2,3.05,1,N,92,209,1,12.41,0.0,0.5,2.91,0.0,0.3,16.12,0.0
193,2,2017-01-01 06:15:14,2017-01-01 06:20:51,1,3.24,1,N,70,183,1,13.46,1.0,0.5,3.03,0.0,0.3,18.29,2.5
194,1,2017-01-01 06:18:01,2017-01-01 06:48:59,1,5.02,1,N,172,49,1,34.5,0.0,0.5,7.05,0.0,0.3,42.35,2.5
195,1,2017-01-01 06:21:27,2017-01-01 06:28:31,5,1.81,1,N,221,182,1,8.44,0.5,0.5,0.92,0.0,0.3,10.66,2.5
196,2,2017-01-01 06:25:29,2017-01-01 06:55:00,1,3.87,1,N,259,19,3,25.18,0.5,0.5,0.0,0.0,0.3,26.48,2.5
197,2,2017-01-01 06:25:45,2017-01-01 06:46:09,1,6.05,1,N,80,222,2,27.35,0.0,0.5,0.0,0.0,0.3,28.15,2.5
198,2,2017-01-01 06:27:21,2017-01-01 06:33:13,2,0.61,1,N,188,199,1,9.25,0.0,0.5,2.07,0.0,0.3,12.12,2.5
199,2,2017-01-01 06:30:07,2017-01-01 06:47:01,5,0.51,1,N,207,250,2,9.74,0.5,0.5,0.0,0.0,0.3,11.04,2.5
200,2,2017-01-01 06:32:10,2017-01-01 06:52:45,3,3.31,1,N,19,19,1,19.26,0.5,0.5,2.79,0.0,0.3,23.35,2.5
201,1,2017-01-01 06:32:25,2017-01-01 06:38:04,1,3.59,1,N,24,93,1,13.64,0.0,0.5,2.82,0.0,0.3,17.26,2.5
202,1,2017-01-01 06:34:47,2017-01-01 06:50:26,1,1.81,1,N,39,162,2,16.39,0.0,0.5,0.0,0.0,0.3,17.19,2.5
203,2,2017-01-01 06:36:06,2017-01-01 07:03:01,3,0.96,1,N,210,162,1,17.18,0.0,0.5,3.42,0.0,0.3,21.4,2.5
204,2,2017-01-01 06:37:13,2017-01-01 06:51:22,2,11.37,1,N,15,92,1,38.71,0.5,0.5,7.81,0.0,0.3,47.82,2.5
205,1,2017-01-01 06:42:12,2017-01-01 06:58:51,1,3.05,6,N,213,136,2,18.52,1.0,0.5,0.0,0.0,0.3,20.32,2.5
206,1,2017-01-01 06:42:15,2017-01-01 06:55:50,6,3.15,1,Y,176,167,1,17.44,0.0,0.5,4.01,0.0,0.3,22.25,0.0
207,2,2017-01-01 06:44:03,2017-01-01 07:14:45,1,1.99,1,N,172,10,1,24.5,0.5,0.5,3.21,0.0,0.3,29.01,2.5
208,1,2017-01-01 06:45:18,2017-01-01 06:59:18,1,2.59,1,N,186,22,1,16.6,0.0,0.5,3.79,0.0,0.3,21.19,0.0
209,1,2017-01-01 06:46:22,2017-01-01 06:55:34,1,2.36,1,N,22,204,1,15.49,1.0,0.5,3.85,0.0,0.3,21.14,2.5
210,2,2017-01-01 06:47:48,2017-01-01 07:00:37,1,8.12,1,N,59,151,1,31.58,0.5,0.5,7.18,0.0,0.3,40.06,2.5
211,2,2017-01-01 06:47:55,2017-01-01 06:52:56,1,18.67,1,N,198,38,2,50.82,0.0,0.5,0.0,0.0,0.3,51.62,2.5
212,2,2017-01-01 06:48:54,2017-01-01 06:50:43,2,1.6,1,N,185,64,1,8.71,1.0,0.5,1.23,0.0,0.3,11.74,2.5
213,1,2017-01-01 06:54:55,2017-01-01 07:03:19,3,6.58,1,N,135,34,1,21.12,1.0,0.5,3.51,0.0,0.3,26.43,2.5
214,2,2017-01-01 06:57:35,2017-01-01 07:41:10,1,9.72,1,N,70,101,1,48.13,1.0,0.5,7.66,0.0,0.3,57.59,2.5
215,1,2017-01-01 06:57:52,2017-01-01 07:28:28,4,1.56,1,N,12,25,1,21.61,0.5,0.5,3.22,0.0,0.3,26.13,2.5
216,1,2017-01-01 06:58:38,2017-01-01 07:03:22,4,1.9,1,N,73,10,1,7.84,0.5,0.5,1.22,0.0,0.3,10.36,2.5
217,2,2017-01-01 07:00:30,2017-01-01 07:07:41,1,1.18,1,N,171,55,2,7.37,0.5,0.5,0.0,0.0,0.3,8.67,2.5
218,2,2017-01-01 07:06:21,2017-01-01 07:16:02,3,1.86,1,N,146,192,1,11.45,0.0,0.5,2.41,0.0,0.3,14.66,2.5
219,2,2017-01-01 07:09:48,2017-01-01 07:22:55,1,1.51,1,N,242,178,1,11.85,1.0,0.5,2.23,0.0,0.3,15.88,2.5
220,2,2017-01-01 07:10:52,2017-01-01 07:18:09,1,2.46,3,N,246,182,2,13.97,0.0,0.5,0.0,5.76,0.3,20.53,0.0
221,2,2017-01-01 07:11:51,2017-01-01 07:21:37,2,1.11,1,N,6,135,1,14.79,0.0,0.5,2.99,0.0,0.3,18.58,2.5
222,1,2017-01-01 07:13:28,2017-01-01 07:44:12,1,4.55,1,N,140,25,2,28.34,0.5,0.5,0.0,0.0,0.3,29.64,2.5
223,1,2017-01-01 07:14:05,2017-01-01 07:21:32,1,5.45,1,N,135,37,2,22.52,0.0,0.5,0.0,0.0,0.3,23.32,2.5
224,1,2017-01-01 07:14:18,2017-01-01 07:36:31,1,2.1,1,N,17,44,1,17.43,0.0,0.5,3.62,0.0,0.3,21.85,2.5
225,1,2017-01-01 07:14:20,2017-01-01 07:39:54,3,1.3,1,N,139,150,2,18.78,0.5,0.5,0.0,0.0,0.3,20.08,2.5
226,2,2017-01-01 07:17:37,2017-01-01 08:38:01,1,3.38,3,N,251,231,1,50.35,1.0,0.5,9.73,5.76,0.3,67.64,2.5
227,1,2017-01-01 07:19:48,2017-01-01 07:29:04,1,3.55,1,N,241,223,1,16.11,0.0,0.5,1.64,0.0,0.3,18.55,2.5
228,2,2017-01-01 07:20:19,2017-01-01 07:27:10,3,1.7,1,N,262,244,2,11.01,0.0,0.5,0.0,0.0,0.3,11.81,0.0
229,2,2017-01-01 07:21:06,2017-01-01 07:25:36,4,2.12,1,N,253,185,1,8.33,1.0,0.5,1.81,0.0,0.3,11.94,2.5
230,2,2017-01-01 07:24:38,2017-01-01 07:48:26,1,2.05,1,N,120,129,1,18.18,1.0,0.5,2.37,0.0,0.3,22.35,0.0
231,2,2017-01-01 07:25:28,2017-01-01 07:45:42,1,5.26,1,N,181,171,1,25.83,0.5,0.5,4.32,0.0,0.3,31.45,2.5
232,2,2017-01-01 07:27:53,2017-01-01 07:41:50,1,3.36,1,N,253,119,2,18.4,0.0,0.5,0.0,0.0,0.3,19.2,2.5
233,2,2017-01-01 07:30:53,2017-01-01 07:49:41,2,0.74,6,N,226,149,1,12.71,0.0,0.5,3.06,0.0,0.3,16.57,2.5
234,1,2017-01-01 07:35:17,2017-01-01 07:51:10,4,17.39,1,N,181,229,1,54.04,1.0,0.5,9.71,0.0,0.3,65.55,0.0
235,2,2017-01-01 07:35:33,2017-01-01 07:46:49,1,2.09,1,N,6,156,1,14.14,0.0,0.5,2.33,0.0,0.3,17.27,2.5
236,1,2017-01-01 07:37:10,2017-01-01 07:49:01,1,5.1,1,N,111,47,1,20.5,1.0,0.5,3.07,0.0,0.3,25.37,0.0
237,1,2017-01-01 07:39:08,2017-01-01 07:53:09,2,3.04,1,N,175,70,3,17.3,0.5,0.5,0.0,0.0,0.3,18.6,2.5
238,2,2017-01-01 07:43:26,2017-01-01 09:06:51,1,1.99,1,N,7,31,1,48.1,0.0,0.5,5.49,0.0,0.3,54.39,2.5
239,1,2017-01-01 07:43:57,2017-01-01 08:12:19,1,5.94,1,N,114,254,3,31.52,0.5,0.5,0.0,0.0,0.3,32.82,2.5
240,2,2017-01-01 07:48:38,2017-01-01 07:55:16,1,11.23,1,N,71,180,1,37.29,0.5,0.5,5.21,0.0,0.3,43.8,2.5
241,2,2017-01-01 07:49:01,2017-01-01 08:08:49,1,1.25,1,N,105,80,1,15.43,0.0,0.5,3.6,0.0,0.3,19.83,2.5
242,2,2017-01-01 07:49:38,2017-01-01 08:04:33,2,1.61,1,N,162,188,3,17.64,1.0,0.5,0.0,0.0,0.3,19.44,2.5
243,1,2017-01-01 07:52:22,2017-01-01 08:45:27,1,9.25,1,N,165,140,1,50.66,0.0,0.5,5.79,0.0,0.3,57.25,2.5
244,1,2017-01-01 07:56:19,2017-01-01 08:32:31,1,13.69,1,N,7,139,2,55.7,1.0,0.5,0.0,0.0,0.3,57.5,0.0
245,2,2017-01-01 07:57:01,2017-01-01 08:10:59,1,3.84,1,N,158,158,2,19.35,0.5,0.5,0.0,0.0,0.3,20.65,2.5
246,1,2017-01-01 08:00:00,2017-01-01 08:14:42,5,7.98,1,N,148,133,1,32.38,0.0,0.5,3.72,0.0,0.3,36.9,0.0
247,2,2017-01-01 08:02:14,2017-01-01 08:09:00,1,2.03,1,N,128,244,2,11.68,1.0,0.5,0.0,0.0,0.3,13.48,2.5
248,2,2017-01-01 08:08:33,2017-01-01 08:32:16,1,0.83,1,N,100,177,1,17.47,0.0,0.5,3.04,0.0,0.3,21.31,2.5
249,2,2017-01-01 08:10:13,2017-01-01 08:43:41,1,2.76,5,N,133,179,3,29.86,0.5,0.5,0.0,0.0,0.3,31.16,2.5
250,1,2017-01-01 08:11:21,2017-01-01 08:27:41,1,8.47,1,N,260,188,1,32.41,0.0,0.5,6.83,0.0,0.3,40.04,0.0
251,1,2017-01-01 08:13:19,2017-01-01 08:31:22,1,1.69,1,N,72,11,1,14.82,0.0,0.5,2.23,0.0,0.3,17.85,2.5
252,2,2017-01-01 08:13:37,2017-01-01 08:25:33,1,9.78,1,N,251,209,2,32.43,0.0,0.5,0.0,0.0,0.3,33.23,2.5
253,1,2017-01-01 08:15:54,2017-01-01 08:43:42,1,7.4,1,N,124,14,1,32.42,0.0,0.5,5.51,0.0,0.3,38.73,2.5
254,1,2017-01-01 08:18:11,2017-01-01 08:24:02,2,3.3,2,N,51,199,1,14.96,0.5,0.5,2.6,5.76,0.3,24.62,2.5
255,2,2017-01-01 08:18:22,2017-01-01 08:25:13,1,25.0,1,N,244,113,1,68.44,0.5,0.5,8.06,0.0,0.3,77.8,2.5
256,2,2017-01-01 08:18:33,2017-01-01 08:47:17,1,2.59,1,N,89,21,1,23.63,0.5,0.5,5.11,0.0,0.3,30.04,2.5
257,2,2017-01-01 08:19:22,2017-01-01 08:24:57,4,1.09,1,N,160,35,1,9.94,0.5,0.5,1.66,0.0,0.3,12.9,2.5
258,2,2017-01-01 08:27:27,2017-01-01 08:37:04,1,2.27,1,N,45,256,1,11.09,0.0,0.5,1.25,0.0,0.3,13.14,0.0
259,1,2017-01-01 08:28:49,2017-01-01 08:41:09,6,3.85,1,N,167,60,2,18.13,0.0,0.5,0.0,0.0,0.3,18.93,2.5
260,2,2017-01-01 08:29:54,2017-01-01 08:50:45,1,1.76,1,N,166,235,1,16.83,0.0,0.5,3.28,0.0,0.3,20.91,2.5
261,2,2017-01-01 08:33:03,2017-01-01 08:49:45,1,1.73,1,N,256,259,1,14.55,0.0,0.5,2.29,0.0,0.3,17.64,2.5
262,1,2017-01-01 08:33:10,2017-01-01 08:34:54,2,4.16,1,N,115,257,1,13.64,0.0,0.5,2.8,0.0,0.3,17.24,2.5
263,2,2017-01-01 08:35:58,2017-01-01 08:58:29,1,5.5,1,N,42,58,2,25.97,0.5,0.5,0.0,0.0,0.3,27.27,0.0
264,2,2017-01-01 08:36:25,2017-01-01 08:49:16,1,3.62,1,N,51,242,1,17.14,1.0,0.5,3.23,0.0,0.3,22.17,2.5
265,2,2017-01-01 08:37:14,2017-01-01 09:08:52,1,2.81,1,N,227,180,1,26.02,1.0,0.5,3.12,0.0,0.3,30.94,2.5
266,2,2017-01-01 08:40:08,2017-01-01 08:47:44,2,1.89,1,Y,88,81,1,10.91,0.5,0.5,1.27,0.0,0.3,13.48,2.5
267,2,2017-01-01 08:41:49,2017-01-01 09:27:00,1,1.7,1,N,174,143,3,32.23,0.0,0.5,0.0,0.0,0.3,33.03,0.0
268,1,2017-01-01 08:42:31,2017-01-01 08:49:06,1,2.39,1,N,236,265,1,13.51,0.5,0.5,1.75,0.0,0.3,16.56,0.0
269,1,2017-01-01 08:42:57,2017-01-01 08:53:48,1,1.13,1,N,11,172,2,12.7,1.0,0.5,0.0,0.0,0.3,14.5,2.5
270,2,2017-01-01 08:43:36,2017-01-01 09:19:50,1,1.86,1,N,104,144,2,27.61,0.0,0.5,0.0,0.0,0.3,28.41,2.5
271,2,2017-01-01 08:44:47,2017-01-01 09:57:29,1,3.65,1,N,226,27,2,48.48,0.0,0.5,0.0,0.0,0.3,49.28,2.5
272,2,2017-01-01 08:45:29,2017-01-01 08:52:04,1,1.22,1,N,177,78,1,10.55,0.5,0.5,2.01,0.0,0.3,13.86,0.0
273,2,2017-01-01 08:46:31,2017-01-01 10:12:26,1,0.62,1,N,107,84,1,48.48,0.0,0.5,9.26,0.0,0.3,58.54,2.5
274,2,2017-01-01 08:46:52,2017-01-01 08:49:42,4,2.05,1,N,197,62,1,7.98,0.0,0.5,1.37,0.0,0.3,10.15,2.5
275,2,2017-01-01 08:48:13,2017-01-01 09:13:40,1,1.18,1,N,136,167,1,19.55,0.5,0.5,4.42,0.0,0.3,25.27,2.5
276,2,2017-01-01 08:48:31,2017-01-01 09:39:59,1,1.95,1,N,4,250,1,32.07,1.0,0.5,7.12,0.0,0.3,40.99,2.5
277,2,2017-01-01 08:49:38,2017-01-01 08:56:55,2,5.48,1,N,33,242,1,21.13,0.0,0.5,3.61,0.0,0.3,25.54,0.0
278,2,2017-01-01 08:51:43,2017-01-01 09:27:10,2,5.45,1,N,188,215,2,33.96,1.0,0.5,0.0,0.0,0.3,35.76,2.5
279,2,2017-01-01 08:52:46,2017-01-01 09:03:15,2,2.78,1,N,253,4,2,13.12,0.0,0.5,0.0,0.0,0.3,13.92,2.5
280,2,2017-01-01 08:55:12,2017-01-01 09:04:04,1,4.47,1,N,50,17,2,16.9,0.5,0.5,0.0,0.0,0.3,18.2,2.5
281,1,2017-01-01 08:55:34,2017-01-01 09:01:22,1,12.69,1,N,82,119,1,35.22,0.0,0.5,7.46,0.0,0.3,43.48,2.5
282,1,2017-01-01 08:55:43,2017-01-01 09:09:54,1,2.4,1,Y,225,203,1,16.4,0.0,0.5,2.29,0.0,0.3,19.49,0.0
283,1,2017-01-01 08:57:01,2017-01-01 09:13:35,1,1.4,1,N,193,93,1,14.06,0.5,0.5,1.52,0.0,0.3,16.88,2.5
284,2,2017-01-01 08:57:14,2017-01-01 09:03:44,1,4.79,1,N,140,214,2,18.6,0.5,0.5,0.0,0.0,0.3,19.9,2.5
285,1,2017-01-01 08:57:45,2017-01-01 09:38:24,1,1.99,1,N,163,138,1,29.01,0.5,0.5,3.92,0.0,0.3,34.23,2.5
286,2,2017-01-01 09:04:04,2017-01-01 09:13:52,1,1.29,1,N,27,75,1,9.34,0.0,0.5,2.26,0.0,0.3,12.4,0.0
287,2,2017-01-01 09:05:41,2017-01-01 09:20:17,3,2.41,1,N,29,57,1,16.48,0.0,0.5,2.7,0.0,0.3,19.98,2.5
288,1,2017-01-01 09:06:01,2017-01-01 09:23:39,5,3.9,1,N,76,52,1,21.63,1.0,0.5,3.61,0.0,0.3,27.04,2.5
289,2,2017-01-01 09:08:23,2017-01-01 11:08:23,2,3.81,1,N,153,250,2,68.74,0.5,0.5,0.0,0.0,0.3,70.04,2.5
290,1,2017-01-01 09:08:28,2017-01-01 09:45:16,1,1.03,1,N,62,156,1,21.95,0.0,0.5,4.24,0.0,0.3,26.99,2.5
291,1,2017-01-01 09:10:59,2017-01-01 09:37:31,4,4.01,1,N,239,85,1,25.83,0.0,0.5,3.95,0.0,0.3,30.58,0.0
292,2,2017-01-01 09:12:03,2017-01-01 09:23:03,5,0.97,1,N,200,45,1,10.42,0.0,0.5,2.23,0.0,0.3,13.45,2.5
293,1,2017-01-01 09:13:31,2017-01-01 09:33:00,1,1.1,1,N,25,208,1,16.63,0.5,0.5,3.3,0.0,0.3,21.23,2.5
294,1,2017-01-01 09:13:51,2017-01-01 09:34:47,1,7.92,1,N,209,75,1,32.0,0.0,0.5,6.79,0.0,0.3,39.59,2.5
295,2,2017-01-01 09:15:18,2017-01-01 09:29:58,1,0.8,1,N,58,149,1,13.0,0.0,0.5,1.62,0.0,0.3,15.42,0.0
296,2,2017-01-01 09:15:53,2017-01-01 09:45:12,3,0.48,1,N,123,263,1,17.96,0.0,0.5,4.39,0.0,0.3,23.15,2.5
297,1,2017-01-01 09:18:04,2017-01-01 11:18:04,1,4.03,2,N,28,100,1,72.35,1.0,0.5,15.66,6.12,0.3,95.93,2.5
298,2,2017-01-01 09:18:09,2017-01-01 09:25:02,1,1.85,1,N,117,82,1,9.51,0.0,0.5,1.82,0.0,0.3,12.13,2.5
299,1,2017-01-01 09:19:53,2017-01-01 09:39:55,1,2.16,3,N,65,83,1,18.01,0.5,0.5,2.59,5.76,0.3,27.66,2.5
300,1,2017-01-01 09:20:46,2017-01-01 09:40:29,1,8.84,1,N,238,123,1,34.83,0.5,0.5,6.79,0.0,0.3,42.92,2.5
301,2,2017-01-01 09:20:48,2017-01-01 09:33:30,1,6.45,1,N,68,2,1,26.01,0.0,0.5,4.19,0.0,0.3,31.0,2.5
302,2,2017-01-01 09:21:50,2017-01-01 09:31:13,1,5.85,1,N,134,212,2,20.73,0.0,0.5,0.0,0.0,0.3,21.53,0.0
303,2,2017-01-01 09:26:52,2017-01-01 09:35:55,2,2.96,1,Y,208,74,1,17.26,0.0,0.5,3.13,0.0,0.3,21.19,2.5
304,2,2017-01-01 09:30:24,2017-01-01 10:42:25,1,4.26,1,N,153,68,2,48.59,0.0,0.5,0.0,0.0,0.3,49.39,2.5
305,2,2017-01-01 09:31:40,2017-01-01 09:48:25,2,2.02,1,N,72,126,1,13.81,1.0,0.5,1.4,0.0,0.3,17.01,2.5
306,2,2017-01-01 09:32:02,2017-01-01 10:02:31,1,1.84,1,N,257,146,2,22.94,0.0,0.5,0.0,0.0,0.3,23.74,2.5
307,1,2017-01-01 09:32:39,2017-01-01 09:44:58,1,2.89,2,N,137,69,1,15.32,0.0,0.5,2.57,6.12,0.3,24.81,2.5
308,2,2017-01-01 09:35:45,2017-01-01 09:56:03,3,4.57,1,N,58,221,1,22.79,0.5,0.5,3.01,0.0,0.3,27.1,2.5
309,1,2017-01-01 09:38:07,2017-01-01 09:59:39,1,9.29,5,N,247,61,1,36.66,0.5,0.5,6.05,0.0,0.3,44.01,0.0
310,1,2017-01-01 09:40:17,2017-01-01 09:52:58,2,6.48,4,N,187,254,2,26.61,0.0,0.5,0.0,0.0,0.3,27.41,2.5
311,1,2017-01-01 09:43:06,2017-01-01 10:01:08,4,4.8,1,N,137,80,2,25.32,0.0,0.5,0.0,0.0,0.3,26.12,2.5
312,1,2017-01-01 09:48:21,2017-01-01 10:25:11,5,2.66,1,N,210,160,1,28.03,0.0,0.5,6.53,0.0,0.3,35.36,2.5
313,2,2017-01-01 09:49:09,2017-01-01 09:56:02,5,2.38,1,N,235,13,1,11.15,0.0,0.5,1.45,0.0,0.3,13.4,2.5
314,2,2017-01-01 09:50:43,2017-01-01 10:08:17,1,3.44,1,N,13,212,1,20.0,0.0,0.5,4.92,0.0,0.3,25.72,2.5
315,2,2017-01-01 09:51:52,2017-01-01 10:14:15,3,3.31,1,N,37,9,1,23.34,0.5,0.5,3.0,0.0,0.3,27.64,2.5
316,1,2017-01-01 09:55:53,2017-01-01 10:22:06,5,1.3,1,N,264,251,1,20.32,0.5,0.5,4.39,0.0,0.3,26.01,2.5
317,1,2017-01-01 09:56:30,2017-01-01 10:25:52,2,2.19,1,N,260,150,2,23.76,0.0,0.5,0.0,0.0,0.3,24.56,0.0
318,1,2017-01-01 09:56:36,2017-01-01 10:21:30,2,2.96,1,N,243,144,1,24.27,0.0,0.5,2.88,0.0,0.3,27.95,2.5
319,1,2017-01-01 09:58:59,2017-01-01 10:33:35,3,4.7,1,N,224,89,2,29.86,0.0,0.5,0.0,0.0,0.3,30.66,0.0
320,2,2017-01-01 10:01:56,2017-01-01 10:13:13,1,2.76,1,N,99,128,2,17.56,0.5,0.5,0.0,0.0,0.3,18.86,2.5
321,2,2017-01-01 10:02:19,2017-01-01 10:43:57,1,12.28,1,N,74,217,2,56.17,0.5,0.5,0.0,0.0,0.3,57.47,2.5
322,2,2017-01-01 10:04:23,2017-01-01 10:20:44,1,1.83,1,N,170,215,3,13.91,0.0,0.5,0.0,0.0,0.3,14.71,2.5
323,1,2017-01-01 10:05:36,2017-01-01 10:33:14,4,3.48,1,N,86,168,1,25.35,0.0,0.5,2.89,0.0,0.3,29.04,2.5
324,2,2017-01-01 10:12:00,2017-01-01 10:17:59,1,2.64,1,N,206,111,1,12.61,0.0,0.5,1.65,0.0,0.3,15.06,0.0
325,2,2017-01-01 10:12:56,2017-01-01 10:36:47,1,3.96,1,N,237,118,1,25.03,0.5,0.5,3.5,0.0,0.3,29.83,2.5
326,2,2017-01-01 10:13:50,2017-01-01 10:30:32,1,2.92,1,N,69,151,1,16.75,0.0,0.5,3.92,0.0,0.3,21.47,2.5
327,2,2017-01-01 10:16:47,2017-01-01 10:28:56,1,2.3,1,N,80,202,2,16.51,1.0,0.5,0.0,0.0,0.3,18.31,2.5
328,1,2017-01-01 10:19:27,2017-01-01 10:56:33,2,4.4,1,N,219,58,1,30.35,0.0,0.5,4.1,0.0,0.3,35.25,2.5
329,1,2017-01-01 10:21:16,2017-01-01 10:38:49,1,1.57,1,N,119,134,2,14.22,0.0,0.5,0.0,0.0,0.3,15.02,2.5
330,1,2017-01-01 10:22:58,2017-01-01 10:40:14,1,1.08,1,N,12,42,2,13.97,0.5,0.5,0.0,0.0,0.3,15.27,2.5
331,2,2017-01-01 10:23:33,2017-01-01 10:29:04,2,5.96,1,N,242,202,2,21.25,1.0,0.5,0.0,0.0,0.3,23.05,2.5
332,1,2017-01-01 10:24:52,2017-01-01 10:34:08,2,2.95,1,N,44,9,2,14.67,0.5,0.5,0.0,0.0,0.3,15.97,2.5
333,1,2017-01-01 10:30:31,2017-01-01 10:47:34,1,8.98,2,N,202,148,1,33.73,0.5,0.5,5.01,8.0,0.3,48.04,2.5
334,1,2017-01-01 10:31:36,2017-01-01 10:40:57,1,2.92,1,Y,178,48,1,13.38,1.0,0.5,2.1,0.0,0.3,17.28,0.0
335,1,2017-01-01 10:31:44,2017-01-01 11:13:10,1,0.98,1,N,220,177,1,25.83,1.0,0.5,3.78,0.0,0.3,31.41,2.5
336,2,2017-01-01 10:32:40,2017-01-01 10:44:52,1,3.98,1,N,137,257,1,18.95,0.5,0.5,4.64,0.0,0.3,24.89,2.5
337,2,2017-01-01 10:37:10,2017-01-01 10:44:48,2,0.76,1,N,4,199,2,5.98,0.0,0.5,0.0,0.0,0.3,6.78,2.5
338,2,2017-01-01 10:37:30,2017-01-01 10:44:21,1,0.87,1,N,254,152,1,7.47,0.0,0.5,1.02,0.0,0.3,9.29,2.5
339,1,2017-01-01 10:41:39,2017-01-01 10:55:18,1,2.95,1,N,195,48,2,15.24,0.0,0.5,0.0,0.0,0.3,16.04,2.5
340,2,2017-01-01 10:41:40,2017-01-01 11:08:53,1,3.38,1,N,262,224,1,24.89,1.0,0.5,5.9,0.0,0.3,32.59,2.5
341,2,2017-01-01 10:42:39,2017-01-01 10:50:25,1,3.21,3,N,158,170,1,15.38,1.0,0.5,1.62,6.12,0.3,24.92,2.5
342,1,2017-01-01 10:44:25,2017-01-01 10:51:37,4,1.64,2,N,95,177,2,12.12,0.5,0.5,0.0,6.12,0.3,19.54,0.0
343,1,2017-01-01 10:46:55,2017-01-01 10:56:56,2,1.6,1,N,19,153,1,12.25,0.5,0.5,1.75,0.0,0.3,15.3,2.5
344,1,2017-01-01 10:47:42,2017-01-01 11:02:00,1,21.93,1,N,51,221,1,63.8,0.0,0.5,8.07,0.0,0.3,72.67,0.0
345,2,2017-01-01 10:48:05,2017-01-01 10:55:14,1,1.24,1,N,115,190,2,6.65,0.0,0.5,0.0,0.0,0.3,7.45,2.5
346,2,2017-01-01 10:48:52,2017-01-01 11:05:11,1,1.59,1,Y,177,192,1,12.95,0.5,0.5,3.11,0.0,0.3,17.36,0.0
347,1,2017-01-01 10:49:54,2017-01-01 11:34:29,1,8.62,2,N,125,177,1,46.37,0.5,0.5,7.49,6.12,0.3,61.28,2.5
348,1,2017-01-01 10:53:54,2017-01-01 11:08:45,1,1.59,1,N,200,19,1,13.47,0.0,0.5,1.79,0.0,0.3,16.06,0.0
349,2,2017-01-01 10:58:47,2017-01-01 11:10:03,1,2.39,1,N,26,219,1,14.28,0.5,0.5,3.1,0.0,0.3,18.68,2.5
350,2,2017-01-01 10:59:10,2017-01-01 11:31:58,1,2.99,1,N,90,133,2,27.39,1.0,0.5,0.0,0.0,0.3,29.19,2.5
351,2,2017-01-01 11:01:53,2017-01-01 11:08:34,2,2.24,1,N,63,136,2,11.57,0.0,0.5,0.0,0.0,0.3,12.37,2.5
